web_scraper_order,web_scraper_start_url,pagination-selector,data-page-selector,data_0,name_0,price_0,price_1,name_2,name_3,VIN_0,Mileage_0,Engine_0,Transmission_0,Drivetrain_0,Color_0,Body_Type_0,image_0
"1770619035-110","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=6","https://americamotors.by/transport/chevrolet/traverse/870","Под заказ","2020 Chevrolet TRAVERSE PREMIER","27 450р.","9 000$ / 8 100€","Chevrolet","TRAVERSE","VIN: ******","3460 миль.","3.6 л","Автомат","Передний","Белый","Внедорожник","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/4e12dad9-ce18-4db2-b067-dbc46398a906/amby-6909ffcbe96497eb14bb82a90b8e2f8bajB2owYUvn.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/e7f38aeb-d9ab-4ef8-97db-2c6f85ff576a/amby-46ee7ce6eb2529e99c362209909c0088zEgjy4uh63.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/b597770d-955b-4978-92b5-7a97557c3222/amby-a69fcebe50bcb51f8340caaa719e738awSpI1xX7Dg.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/bac34845-ea30-4408-8678-6683616dea41/amby-eeddacd93d880eaf27f82e354986ea22SqdjRbQniG.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/527be5d3-57c0-4058-913e-05a54ae5fb9a/amby-9c3bfd875dec9def7ff43a15668de002CeHKgnkiJ1.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/28e7fd33-72c8-4628-8f79-2d52385be11b/amby-0473b9fb860808ec714d432c5af5e485t3jg2Yqih8.jpg"
"1770619044-111","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=6","https://americamotors.by/transport/ford/escape/871","Под заказ","2019 Ford Escape SE SPORT","16 780р.","5 500$ / 4 950€","Ford","Escape","VIN: ******","32909 миль.","2.5 л","Автомат","Передний","Белый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/1e04838e-7c97-4954-9c04-4a72ec154dbf/amby-b8896d7adb71c2da8c49ab1670ea18f5mZMuL5QPdf.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/891e02fa-674b-43d2-996f-0c99452d6f16/amby-e71530933abecbef36e281cca0b85e66rGB07vZhPW.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/525798a8-dfb8-4e1e-a17e-cdccb126c961/amby-f5a2b359dcf9673ab4350a78101d4c00abjQZ0KoPN.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/9d435b2b-d422-4077-b48c-384fb0fc8720/amby-07d0d18cdfdd9853bb326f3f12d4e723xLfFTUkXY3.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/5ee0aab4-b9e3-410a-b302-d45a46fcaec4/amby-b120ff8c8040cde3473e68fa45d1c1accgoKXV9Gu7.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/89cef369-3cf2-4837-a1c9-ac9cb4f1bb74/amby-5146369fedecbe3bfe65e64855cd282elbyBYok4FC.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/4acd90a8-1dc3-4788-b7b4-e36b7a3001cd/amby-0b21a30bba68c95fb5ff4231e01e96e1iFfGcstd42.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/c16b83de-4855-45cf-84dc-0f10ab734397/amby-359fb848212245756aa674821f731c55DEehdJ21jY.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/455cd54a-cafd-4ebc-bc0a-fee8acdd0d5b/amby-f9fe219a44b4921b3d3643ba1196ac8ekqzwXcdtrI.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/edbe9515-5768-45cb-9d1f-f3f3557fec07/amby-d9d856ea09135c3fa180a8db1b5bb7a5hcQ56ZAftC.jpeg"
"1770619054-112","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=6","https://americamotors.by/transport/honda/crv/872","Под заказ","2020 Honda CR-V EX","38 130р.","12 500$ / 11 250€","Honda","CR-V","VIN: ******","24000 миль.","1.5 л","Автомат","Передний","Cерый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/d4dbf7c3-5091-47dd-b336-9cbd67120d3b/amby-d1edfaf47bb06ecd367af367cc0cb071LnqjsEkITa.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/0860533a-02dd-43f1-85e3-2d725aa11aa4/amby-222090cde51ea3a7635bebdcea93d5612Ft8QLArmc.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/85e38ba4-a2bd-4111-9374-515d1bc7b5ed/amby-1beb524cd282b3e735b146da06d5bdf9XYQqEsIyiF.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/ada5a27b-b577-4e0d-b195-5b75e5d77f4e/amby-11410a7261bd9ec1875bd246827f480ak2prSyZ3Gv.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/bd2ea279-81c9-4c25-94a3-1c8b594e4c11/amby-d40b44348a9d80e3858a5b6958bfe1eakz3us2W6qB.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/5927471b-2465-4b0c-bcec-7a16654f5abb/amby-94c1c7a53344fed984138e9c0cf55010XE9NJzRIQ7.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/78632770-3148-4634-a9cf-8ab019538f40/amby-7e26308d1f9d67666a63b32638542430pNvG3BY8sb.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/3ea7814e-4946-4e72-a179-7c3dcce921a3/amby-e83a7813cdca171374ca604abb3634bf8QpwlJWG97.jpg"
"1770619063-113","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=6","https://americamotors.by/transport/honda/civic/873","Под заказ","2020 Honda Civic SPORT","25 930р.","8 500$ / 7 650€","Honda","Civic","VIN: ******","21742 миль.","2 л","Автомат","Передний","Белый","Хэтчбек","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/cfa597d7-e75e-421b-a3c6-eff949e3bee7/amby-8cc3c3b88674da4703690cc8057dc1e7PU3eHqTi9W.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/8ad75992-0393-46d6-8b81-81792faa6de1/amby-fda30ea86f5352e0612acdd43098cd7b08tUldOjoZ.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/ce0130ec-c5e3-49da-bb17-4635aa5ad4a5/amby-e7055d3663ee30d1754c432d21a17b96uqZP8Ht4XJ.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/025e567b-e305-42f0-81b8-03d86701b81f/amby-9baedbd7ec9a5eba7a0e49096a5988594OemH28uYV.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/70d5b83c-ab20-48f6-88ad-1fa2719821e5/amby-8c9a04f941d48071bda01276b1cb7aaf71YIVQTPKj.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/6b037bc4-37e4-45d7-a295-480f4ded0c4d/amby-83dba72f8d5129a80813c5941f334e32klREYzPwyd.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/385f96bc-516d-4545-8044-8fa0a2034505/amby-243753b8872e5ff71b1a49bfa5a2c740xFtP5dgkBU.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/21f11181-6c37-4fc3-900b-33c399d7c89b/amby-41e46e5fa4e27dc472dccd624d6c5869WpDzKbtFQC.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/e835a3f5-b79c-4278-ae16-aebf23497af2/amby-10db6ea051a59181018f720e9e03615c8DZLYVhv2X.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/05b6195d-0ee3-42f7-8807-e4d4cfaad5f8/amby-798ece1aaf81696bdf3aa04cd72d8f5c3O1BzHypnY.jpg"
"1770619070-114","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=6","https://americamotors.by/transport/honda/pilot/874","Под заказ","2020 Honda PILOT EXL","39 960р.","13 100$ / 11 790€","Honda","PILOT","VIN: ******","39378 миль.","3.5 л","Автомат","Полный","Синий","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/1f3bcce4-ee57-4c1e-9ea4-025caafae413/amby-798ece1aaf81696bdf3aa04cd72d8f5cmibRwQq6eT.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/78301647-b2ae-47aa-8073-edcea05621f8/amby-e7f79bb3d02b752b69a310ed9fa79c0dhSRaFPCHLN.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/c36c59ee-314d-43e7-980c-19eeb0dfda64/amby-1846c29336bb3d33ed3ac8681b5b81a5h65DtifoUF.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/1085880d-6364-4343-a519-c8014be19b4f/amby-fbeec4210451a4c8c7e89ba52f069038lkqQfATE19.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/ffcc369f-ff49-46d8-8a00-48e3cdc6b395/amby-ebf532baad45ac581ece4893f9e19341ab6kGsvCO3.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/084e1f91-1165-4e42-a82e-d658b51f6f68/amby-0b77d04927a8912a1db7f9e4d22e4f6cMHQZtIorhn.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/eb7d06c4-f4f0-4e31-beee-48e8776dd9b3/amby-b1d2409298a10aecd4027f48f0306b7enkjf6hgyS2.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/f3f13043-e50d-43b1-ae2f-ca03f0c47366/amby-3bd8ae40e33bc03cd577956f29750168V0MfUchmPQ.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/131d4fa8-410b-4f42-aa6c-a29b06de8af6/amby-3add28b2d9592fb02aee34384c004460ksOfUe39gK.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/149e6fe8-f094-48b7-a7ea-df08ea282929/amby-798ece1aaf81696bdf3aa04cd72d8f5cyThmwZeaP5.jpg"
"1770619076-115","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=6","https://americamotors.by/transport/volvo/xc60/875","Под заказ","2019 Volvo XC60 T6","42 700р.","14 000$ / 12 600€","Volvo","XC60","VIN: ******","27000 миль.","2 л","Автомат","Полный","Синий","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/384a8a36-3dcb-45da-9752-289a7cbc7659/amby-ff6087817f6465d5747bb07ab6128d5d6MEdJGSFQp.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/b1ce3647-1b22-40e6-9e82-fc8e3e4b46ae/amby-f2430f8f18c792b0b0f81685e1b829d6nyjk2T9ED8.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/7c0a8d17-b6af-4200-a963-347eaa780e6e/amby-ca2a15a7988164cf64b99cf4ef5f42e2HOsPzFQm8l.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/10694b05-54de-4df4-9e59-cd6b56b759c9/amby-2af6cb390e07d749cd170610fd25b2b4Gh9XAnRKdq.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/e9ae181f-a7f7-4162-b2af-ba9ac954c4df/amby-5be75c290ad43aec6fc05434db6bee8fHyGEOVcAJg.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/01b98739-6c0a-42e3-b5a5-81bc9b50f965/amby-d8f46edf3d34482c4b24aaf3bf2b1b3bLDoGxiMaI5.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/0a3ca501-8047-4150-9995-dc0ee4546dca/amby-8b41153b4f29068724c4b2350e2cc1fb1lVyRiSf4G.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2561d4ed-6a2a-4d1a-a336-ace1a6ce8f54/amby-0d42b26c954e2fde557f84794a376dc57CleAJ9dTZ.jpg"
"1770619085-116","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=6","https://americamotors.by/transport/volkswagen/jetta/876","Под заказ","2019 Volkswagen Jetta S","18 300р.","6 000$ / 5 400€","Volkswagen","Jetta","VIN: ******","41522 миль.","1.4 л","Автомат","Передний","Белый","Седан","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/19f4109b-3a34-4671-bb83-fb1e6a161ef8/amby-499519e73c06934cb479b3e8937c948cQhtKbH28Ce.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/828635c9-c66c-4235-9742-278cd9cad561/amby-c4e98ab0d33937cbe9e1400e963b81d01MObpjui4Z.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/b0eb68f9-4e4c-48ef-a205-4fb3e34d6891/amby-495180c535dc064896dba05bf914f141b9ENs1CwhD.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/fd372b60-aad9-4ed4-9ecb-5779e1489250/amby-6ccadf44a6aee5c7ce4fbba73005890aHzrTJM2Gnh.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/516062c3-e024-4980-b41e-03b922ef738b/amby-dc914f8d1e37bee22ce781b1c88ec0bawiuBLb50gp.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/e20fd9c5-c5c3-42e0-8ca8-d8f6f0754d9c/amby-a395766822c40704b839558546e25ef0wUk9tJcyMB.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/f9449daf-d0de-46ff-b817-a0fa5d67d4c4/amby-08093d20c30c7420b435959c267d41e8BQSNaU6mLr.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/4b312996-0424-4123-bb17-51d3123cd8bc/amby-9458195d5e3010af0b14bb64a0dd3d40ofKFMVHRhu.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/9677d8cd-7d59-4821-8978-fe9bd26d05d3/amby-d9f183f00fe35aaaf5ed7e066074070ekvqyLrw9m3.jpg"
"1770619094-117","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=6","https://americamotors.by/transport/hyundai/kona/877","Под заказ","2019 Hyundai Kona SEL","20 290р.","6 650$ / 5 990€","Hyundai","Kona","VIN: ******","25782 миль.","2 л","Автомат","Передний","Cерый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/06c5457a-9a2f-4b32-9f1a-583010a4ed64/amby-96b5ae789d075319595914498940944dmA3ykV9sCg.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/3ced1a5c-7ce7-4fd2-a6d3-0d94fd52f0d1/amby-ffece534131407ade1b6a59fee2e4e7aR3ptgyl82k.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2cadc418-27f5-463a-b876-2e6f3cdcca34/amby-ca21369f7c83d0abee85251eb7082a8c2SlE35Tk4i.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/870834ac-75d4-4b56-a7f0-913603bfed8f/amby-96b5ae789d075319595914498940944dzTxNWtSw0R.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/c57c7d7a-38bc-4fa0-bc6a-41da020774eb/amby-26ca6f2759a7a319a600c2aacac06cc0halj0GgxZu.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/b24408f9-8e01-4d9e-b679-904f1cd04c19/amby-2d0e119830e91c95130b5d9838bee150m1CnLT3bvN.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/0f23e121-acce-4bf1-b4f6-43a002cefe13/amby-d57d8176f924a54612152d80c073ec21lKRT1sQ2k8.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2bfd41aa-b62d-4fa8-abbb-fd6547560420/amby-e8ee3ee37fc1b526765d3af0700e669cSBMUWGz7y4.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/f6fb4dad-4d0f-4eca-a81c-bcc6ffb4fa6f/amby-def56727dd33cf220015b3a1278fd1942uPxHJLm56.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/d24fa81f-d986-44da-852c-f5a2a6ec5b1a/amby-ad6ae8cac738f7692f21f6a25c464d9aNG5iPHv10m.jpg"
"1770619102-118","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=6","https://americamotors.by/transport/audi/q5/878","Под заказ","2018 Audi Q5 PREMIUM PLUS","42 700р.","14 000$ / 12 600€","Audi","Q5","VIN: ******","13617 миль.","2 л","Автомат","Полный","Черный","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/0e2be534-517c-4f23-9b18-ca91349e469a/amby-1c0b8c9296c5d96970d78a99564f29d5piWqGQMHFO.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/87bab99d-d58a-4fde-8d56-68f1e6a363eb/amby-ea98d628c5e2545e1affc91788eae557GW5nt4SRqw.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/55696b66-9fd9-4917-9add-81be2dc579c6/amby-c0aa9b2300f0dcca66f1ec36cf8d3489mRxk3IMgs4.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/07ccd502-667d-4b58-a428-d559e35537be/amby-0d7053baf29d6f89e836d7d89b0ad46aBwka5AJTZc.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/3d676395-83b6-4d8e-ba92-f3b499fccf6e/amby-277e9af88d02ec8dddf6952392a71709PGElVD5jfX.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/4ff00a36-1b32-492a-94f9-798d6aee7e17/amby-5580cb69e86b33d5302d073ef72229bdFrYQW3eyEx.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/d1cfe5dc-4fd6-49dd-a506-72225dee3303/amby-74bc21dc409405523a177e29535d8137Urk3ZX2SOH.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/a130a8de-3ab2-40fa-b8c9-5d8f896be48a/amby-29f4930f938d2882376b8db51562b3acsUZMyiWuS7.jpg"
"1770619111-119","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=5","https://americamotors.by/transport/ford/explorer/879","Под заказ","2018 Ford Explorer LIMITED","27 450р.","9 000$ / 8 100€","Ford","Explorer","VIN: ******","33895 миль.","3.5 л","Автомат","Полный","Белый","Внедорожник","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/25758ea5-44d2-4146-89d1-e67156ecec16/amby-5881ad5d397390cad32f3b6959c4bf13MZ1gUmzYWL.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/776489f4-8bdd-4ab2-8925-3c53ef905e24/amby-968b618ca3826fadd2a7a249cfe7891agaiQP7hfT6.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/89af055b-faa3-4500-a625-7c1c79b3dd2c/amby-c4c9f644221911969fe5a4de159a0e2fAp6OF5EUg9.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/4f7e9bb0-3d61-45a2-9650-c19eebaa2176/amby-3a774f45bbb3a303a2999e3e7dc3a146GLAcJFVjaU.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/662b6c59-3b40-45c9-99b5-c08b7abc91b6/amby-fdc0539c436c7e194b35f3d335b091c4Yf9UCvDeqh.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/e5a68424-c3f2-4e82-9924-1b046d4126c5/amby-3d77a4011b965a6a124a8a8b0132b003JPLsZlMNtx.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/85fa419f-2fe0-4b05-adcf-12a3fb78b4e4/amby-43cec244ffdee4e54c54a74c0ed044a9Myp0OSah5m.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/933c3c7b-6e6e-496f-a1eb-f67fef999429/amby-3d9319491e1d7093957f444d63a7d1c5n9o8ODWstN.jpg"
"1770619122-120","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=5","https://americamotors.by/transport/jeep/compass/880","Под заказ","2020 Jeep Compass LATITUDE","28 060р.","9 200$ / 8 280€","Jeep","Compass","VIN: ******","26168 миль.","2.4 л","Автомат","Полный","Серебристый","Внедорожник","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/ec663256-f0c6-4797-bd7d-f647c7517035/amby-4567ff1feb5d32b181104777039b7124uexj0dIMDH.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/d5deb423-431b-4394-9c24-8ca556689e64/amby-c3aaafdda98266a596a57544374ee402bjQGyVwFPc.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/6ebe298f-4c34-42cd-b567-a03bec44b557/amby-4567ff1feb5d32b181104777039b7124UsCOr3FVay.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/c40c5497-425d-4cbd-a704-5c9b73d259f2/amby-b15a8139b0a15aaae1baf7be18abc396IJ02DreziL.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/a5bcd123-3725-493e-b2e5-84e6b30fe9d2/amby-a07e519d06a84e0a7899f30ee3bf7e1dS5CYIPUk3z.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2f93eac9-3aa5-4166-b94a-e8089d167d1c/amby-96dacfebe812579fe243dcd2423ea72256Nhq12Jse.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/609cd9d1-4f22-4f8d-8dee-e4408d93d7c9/amby-e772253eabe77491cbafa240e4dfb5fadl5WRIkJF9.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/295d5d4f-b815-46f9-bb46-07124ccc3562/amby-f6ae586711a45911b03bbfe7eb6cbf1cObQJEk4Hmw.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/ce4d1447-97db-4116-85fd-2454b183f5ff/amby-51f69346c31a01c0262ab8837686a8afk6lETHrM9S.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/975d9866-3b61-42fb-ba54-374b397674c4/amby-a3e15b4afba627ac7f0d06cf8a0dbec6eRBxWlXvEa.jpg"
"1770619132-121","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=5","https://americamotors.by/transport/mercedes-benz/gle1913081139/881","Под заказ","2020 Mercedes-Benz GLE 350","125 050р.","41 000$ / 36 900€","Mercedes-Benz","GLE","VIN: ******","20275 миль.","2 л","Автомат","Задний","Cерый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/cf085b74-29d7-4184-8375-d9b13bb90d58/amby-f7f15f38fc05d5b931e8f09d80692c63dzUCxAXZT4.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/cd8db0eb-58a0-4aae-b097-e98315267662/amby-24f3cc14be2f59683aed29e2f0430df5jH7GqNytKi.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/df138bae-0c5f-47ff-a523-85d9e6ccc72a/amby-d8f47aa7dceeb7068b54ac6ea3cdfe57dmF4Aj7MX9.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/e893fe21-b381-4f57-a201-023fe7302c78/amby-d34b85184fc525a06c47e822dbd3815d2Nw1rXi7bQ.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/8f4f8846-0b4c-44af-81e5-08ba4e99ae40/amby-480117f2f1d1311090edf04af229907fv2FNl37siq.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2986a34f-91a8-490a-81b5-b4659d5fc5d5/amby-b58d96430a8a12caed3f0848a0cdf7f6s40UXfOQ5e.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/706b0ff4-ea6c-4e88-870e-d8d8fca48cc0/amby-0fe97629bf5cc19ccbd2b8e4d7990ed4qDspt2QWkd.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/66623763-8935-43bc-aac3-6baf64534ced/amby-480012132806edcb152ab2d1a45ff8b1dE9OPG4R3r.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/3c964ddd-ee25-4f80-a89f-36fc9cbe9a12/amby-8490da1c126eb4979a3965b91fbca16dfZ78bpTuX4.jpg"
